CHANNEL,SHOCK,HORIZON_MONTHS,FULL_COEFFICIENT,FULL_STANDARD_ERROR,FULL_P_VALUE,FULL_N_ETFS,N_RELIABLE_LOO_MODELS,LOO_COEF_MIN,LOO_COEF_MAX,LOO_COEF_MEDIAN,LOO_COEF_STD,SIGN_PRESERVATION_RATE,EXPECTED_SIGN_PRESERVATION_RATE,P_LT_05_PRESERVATION_RATE,P_LT_10_PRESERVATION_RATE,MAX_ABSOLUTE_CHANGE,MAX_CHANGE_IN_FULL_SE_UNITS,MOST_INFLUENTIAL_ETF_ID,MOST_INFLUENTIAL_ETF_TICKER,COEFFICIENT_WITH_MOST_INFLUENTIAL_ETF_OMITTED,P_VALUE_WITH_MOST_INFLUENTIAL_ETF_OMITTED,JACKKNIFE_MEAN,JACKKNIFE_STANDARD_ERROR,SIGN_REVERSAL_COUNT,INFLUENCE_ASSESSMENT
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,12,0.05912369772200886,0.03998097967607964,0.14095253941498181,11,11,0.04417116449446144,0.1293475918371074,0.05832636844765704,0.023050430645220613,1.0,0.0,0.09090909090909091,0.09090909090909091,0.07022389411509854,1.7564325507789655,S000062205,ACES,0.1293475918371074,2.095540314765755e-05,0.06257896589851919,0.06949966336936955,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,-0.01287492024523637,0.006772394614494727,0.058796091263410136,13,13,-0.014540127304810871,-0.010702602373973791,-0.012941707681430745,0.0010184735344516622,1.0,1.0,0.07692307692307693,0.9230769230769231,0.0021723178712625777,0.32076067549478576,S000066985,RAFE,-0.010702602373973791,0.1159428786416473,-0.01287193581539493,0.003389684816463238,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,6,-0.02212655797857088,0.02355186691738722,0.3487082730907527,13,13,-0.031059065404238764,-0.010169053091803396,-0.021924597010140094,0.004874731082236067,1.0,1.0,0.0,0.0,0.011957504886767483,0.5077094282466341,S000055812,NULV,-0.010169053091803396,0.6905654632284556,-0.021770944754146156,0.01622408572716942,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,9,0.007053540672033885,0.01883146201458901,0.7084226722251038,13,13,-0.001865559561938995,0.019113058343236743,0.0067595154158665675,0.00667445109864477,0.7692307692307693,0.23076923076923078,0.0,0.0,0.01205951767120286,0.6403920025890807,S000055812,NULV,0.019113058343236743,0.4488652214973443,0.007411541012907846,0.0222139160046837,3,SIGN_SENSITIVE
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,12,0.011056396433652456,0.018192394068202444,0.5441246997558523,13,13,-0.0029114340663125467,0.025885788140997235,0.012070583905664057,0.007528989010794804,0.9230769230769231,0.07692307692307693,0.0,0.0,0.014829391707344779,0.8151423969682097,S000063075,ESGV,0.025885788140997235,0.2657290007924659,0.011124767302463662,0.02505799008999283,1,SIGN_SENSITIVE
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,0,-0.0016738696249662746,0.002081015824471244,0.4221936299801669,13,13,-0.002184882267451246,-0.0008672334215921755,-0.0016596074257480206,0.0003616780411956939,1.0,1.0,0.0,0.0,0.0008066362033740991,0.38761656393413235,S000066985,RAFE,-0.0008672334215921755,0.6621137630751707,-0.0016432310498955677,0.0012037372825296475,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,6,-0.007897861584362719,0.00613598024943967,0.1996537971296763,13,13,-0.011849571109756908,-0.005471726912584538,-0.007734257142210551,0.0016896175515489747,1.0,1.0,0.07692307692307693,0.07692307692307693,0.003951709525394189,0.6440225301825335,S000079196,EGUS,-0.011849571109756908,0.021197802142181928,-0.007777431980455236,0.005623387124338844,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,9,-0.006073490830437642,0.0054581052212102415,0.2672846266143308,13,13,-0.00895366865334662,3.3096036885001404e-05,-0.006322630208360617,0.0023334448893304323,0.9230769230769231,0.9230769230769231,0.0,0.15384615384615385,0.006106586867322644,1.1188107630450943,S000055812,NULV,3.3096036885001404e-05,0.9935409332982873,-0.005877720074336524,0.007766174027954093,1,SIGN_SENSITIVE
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,-0.007743797462514387,0.006449975042047417,0.23149535732621163,13,13,-0.011453969946515435,-0.004002696006216395,-0.00763638688365986,0.0022867562800105634,1.0,1.0,0.07692307692307693,0.07692307692307693,0.0037411014562979926,0.5800179740091606,S000063075,ESGV,-0.004002696006216395,0.6693867909880118,-0.0076292588760029385,0.0076107849434468074,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,6,-0.025654725653424446,0.014091387812643817,0.07028407676049285,13,13,-0.04101337482945944,-0.007470015019739587,-0.026233470537793416,0.008580472279404932,1.0,1.0,0.3076923076923077,0.6923076923076923,0.01818471063368486,1.2904840087764966,S000080471,UPGR,-0.007470015019739587,0.6985158111211653,-0.026014516281916627,0.028557537942546327,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,9,-0.04543829466703695,0.013596048724208507,0.0010094187499378193,13,13,-0.06179717398963007,-0.02738527076365686,-0.04558772416526566,0.009832036929019718,1.0,1.0,0.9230769230769231,0.9230769230769231,0.01805302390338009,1.327814004611185,S000080471,UPGR,-0.02738527076365686,0.1879489780724791,-0.04583964664251675,0.032722996882925626,0,ROBUST_NO_SIGN_REVERSAL
GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,12,-0.06347053680536761,0.02275758283657837,0.005859519466851101,13,13,-0.08074823001000318,-0.04990810538044063,-0.06339953690631356,0.00810294564610949,1.0,1.0,1.0,1.0,0.01727769320463557,0.7592059898762645,S000066985,RAFE,-0.08074823001000318,0.00018612843469306998,-0.06360129451032083,0.0269682332393958,0,ROBUST_NO_SIGN_REVERSAL
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,0,-0.00714214804587571,0.006292078177215581,0.2577551831081692,23,23,-0.012055286091013018,-0.002620662430179434,-0.007155826143655576,0.0015830096208786044,1.0,0.0,0.0,0.043478260869565216,0.004913138045137308,0.780845041456797,S000062205,ACES,-0.012055286091013018,0.06977173307875828,-0.00706825290550662,0.007261767117972714,0,ROBUST_NO_SIGN_REVERSAL
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,6,0.0013718274275119871,0.026838097123006083,0.9592890874782793,23,23,-0.035190192821557324,0.03310240635033531,0.0014684501753672611,0.010807861390427474,0.8695652173913043,0.8695652173913043,0.0,0.043478260869565216,0.036562020249069314,1.3623179050845493,S000062205,ACES,-0.035190192821557324,0.09764762279522582,0.0020834285966613193,0.04957908747077145,3,SIGN_SENSITIVE
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,9,0.02299472090769243,0.023963973139622244,0.3385528469303053,23,23,-0.01179459325944666,0.04852036156404647,0.023130022344826764,0.010193926488712918,0.9565217391304348,0.9565217391304348,0.0,0.0,0.03478931416713909,1.4517339826933011,S000062205,ACES,-0.01179459325944666,0.5569598998861156,0.02370889221816248,0.04676277339216709,1,SIGN_SENSITIVE
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,12,0.014966374248429596,0.02063470384566583,0.46921443830863435,23,23,-0.011058646585825525,0.03523511939394487,0.015281678925311099,0.00761649529863408,0.9565217391304348,0.9565217391304348,0.0,0.0,0.02602502083425512,1.261225798485181,S000062205,ACES,-0.011058646585825525,0.5705811619896144,0.015481934137172514,0.0349392791959893,1,SIGN_SENSITIVE
INTERNAL_FINANCIAL_CAPACITY,CPU_VIX_CONTINUOUS,0,-9.613480630344334e-05,0.0017690354514320087,0.956718639679357,23,23,-0.0014192898549919048,0.0011425475372441806,-9.806247374300753e-05,0.00045642164575041515,0.8260869565217391,0.17391304347826086,0.0,0.0,0.0013231550486884614,0.7479528166704553,S000062205,ACES,-0.0014192898549919048,0.454752460457871,-6.212818839166604e-05,0.0020937508245854985,4,SIGN_SENSITIVE
INTERNAL_FINANCIAL_CAPACITY,CPU_VIX_CONTINUOUS,6,-0.008245085222975814,0.0055536631623527835,0.13934611293576232,23,23,-0.01465201418079517,-0.00492349000569236,-0.008216538335944839,0.0018731589995656438,1.0,0.0,0.043478260869565216,0.08695652173913043,0.006406928957819356,1.153640177757034,S000062205,ACES,-0.01465201418079517,0.0036601360270006214,-0.00814791831145277,0.008592774327063665,0,ROBUST_NO_SIGN_REVERSAL
INTERNAL_FINANCIAL_CAPACITY,CPU_VIX_CONTINUOUS,9,-0.002940628201893465,0.00646056011807744,0.6495322254499896,23,23,-0.010912467346667844,0.004204091517595706,-0.002875236972753376,0.002443598202645862,0.9130434782608695,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.00797183914477438,1.2339238392764422,S000062205,ACES,-0.010912467346667844,0.021891057609329342,-0.0027760570596056795,0.011209559843143705,2,SIGN_SENSITIVE
INTERNAL_FINANCIAL_CAPACITY,CPU_VIX_CONTINUOUS,12,-0.0034817924835048907,0.00820529141525327,0.6718310535959571,23,23,-0.012508666068576365,0.0023723851863155687,-0.0034429981388629034,0.002719294155280276,0.9130434782608695,0.08695652173913043,0.0,0.043478260869565216,0.009026873585071475,1.1001283352704476,S000062205,ACES,-0.012508666068576365,0.05078445698676162,-0.0032849342581963764,0.012474264603616086,2,SIGN_SENSITIVE
INTERNAL_FINANCIAL_CAPACITY,EXTREME_CPU_REGIME,6,-0.05022879557320578,0.016197819987281592,0.002230845813849656,23,23,-0.06275201981000153,-0.02975516958003245,-0.05015350334151508,0.005801461718199349,1.0,0.0,0.9565217391304348,0.9565217391304348,0.02047362599317333,1.2639741649956024,S000080471,UPGR,-0.02975516958003245,0.1443792760642722,-0.05041989337221473,0.026613144598587525,0,ROBUST_NO_SIGN_REVERSAL
INTERNAL_FINANCIAL_CAPACITY,EXTREME_CPU_REGIME,9,-0.072610975984937,0.017264310927762646,4.076442087819791e-05,23,23,-0.08636267492779881,-0.05213085763998587,-0.07246100306664055,0.0061130688706618145,1.0,0.0,1.0,1.0,0.02048011834495113,1.1862690860147311,S000080471,UPGR,-0.05213085763998587,0.02723562187206425,-0.07288156995256782,0.028042585420445024,0,ROBUST_NO_SIGN_REVERSAL
INTERNAL_FINANCIAL_CAPACITY,EXTREME_CPU_REGIME,12,-0.08221723543751264,0.025397257351074037,0.0014381671688056626,23,23,-0.09057645957018079,-0.07423383976401982,-0.08217340577412288,0.0034447382964795195,1.0,0.0,1.0,1.0,0.008359224132668153,0.3291388521648636,S000066985,RAFE,-0.09057645957018079,0.00018104269211719886,-0.08238806494616481,0.015802106924348643,0,ROBUST_NO_SIGN_REVERSAL
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,0,-0.01214263013751627,0.006739324181249134,0.07316050860725762,24,24,-0.017336156754526977,-0.007944831267081676,-0.01213074047442397,0.001703340099769572,1.0,1.0,0.08333333333333333,0.9583333333333334,0.005193526617010707,0.7706301815040579,S000013931,DSI,-0.017336156754526977,0.04563593144365466,-0.012241115742630653,0.007996935363808947,0,ROBUST_NO_SIGN_REVERSAL
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,6,-0.03261754450184452,0.019640275717111084,0.0984579722803386,24,24,-0.06590886773261097,0.004197492385816459,-0.03280591361007673,0.010951525409255541,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.4583333333333333,0.03681503688766098,1.8744663984318117,S000062205,ACES,0.004197492385816459,0.7477140745241785,-0.033136933195956404,0.05141582755245152,1,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,9,-0.015068417115686142,0.014627476653033133,0.30430913928338976,24,24,-0.053019889114956954,0.021343115620084386,-0.015335408823635072,0.011395687104630627,0.9583333333333334,0.9583333333333334,0.08333333333333333,0.08333333333333333,0.03795147199927081,2.5945330763116443,S000013931,DSI,-0.053019889114956954,0.03815894978397991,-0.015569982180840032,0.053501102459955235,1,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,12,0.00047020447778581926,0.01554883357820196,0.9759089407894055,24,24,-0.03316649202672178,0.030435353337359333,-2.8009370747546686e-05,0.010053952505713283,0.5,0.5,0.041666666666666664,0.041666666666666664,0.0336366965045076,2.16329387894814,S000013931,DSI,-0.03316649202672178,0.17690995868988854,0.00010143313107683857,0.04720185261291668,12,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,0,-0.0033958632930821036,0.0015875200280565285,0.03369727556762363,24,24,-0.005045778901222079,-0.002016340767095443,-0.003420365132594142,0.0005570313249570261,1.0,1.0,0.9166666666666666,0.9166666666666666,0.001649915608139975,1.0393038065540707,S000013931,DSI,-0.005045778901222079,0.01883449350006323,-0.003421904489615967,0.002615181490708054,0,ROBUST_NO_SIGN_REVERSAL
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,-0.0058687126776814655,0.007809021858580262,0.45328885662081614,24,24,-0.010795437492769193,0.0008402391276911412,-0.005847110779643783,0.0021255931866502728,0.9583333333333334,0.9583333333333334,0.0,0.0,0.006708951805372607,0.8591283168199947,S000062205,ACES,0.0008402391276911412,0.8942871013477323,-0.005988713532193147,0.0099793525237235,1,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,-0.00745494918811976,0.005335479387056758,0.1640422773941587,24,24,-0.020749685842140497,0.0003232092731887887,-0.007384050914231901,0.003359366696217875,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.013294736654020737,2.4917604754077387,S000013931,DSI,-0.020749685842140497,0.010617106695287277,-0.0076752448561230825,0.015771740673880104,1,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,-0.009621329386421781,0.007740710368343523,0.21551127574200954,24,24,-0.02269240152493675,0.00025194724947045973,-0.009618795180115079,0.0036659870952058565,0.9583333333333334,0.9583333333333334,0.0,0.0,0.01307107213851497,1.6886140310804731,S000013931,DSI,-0.02269240152493675,0.11086720399261808,-0.009820293442469723,0.0172112790915243,1,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,6,0.024091481487767175,0.025592884994438875,0.3477607027923023,24,24,0.0029341672595621093,0.03203942415871129,0.02426144061533596,0.005581426472014287,1.0,0.0,0.0,0.0,0.021157314228205066,0.8266873481751814,S000073419,CTEX,0.0029341672595621093,0.8591979688437047,0.024034264716044158,0.0262039898788202,0,ROBUST_NO_SIGN_REVERSAL
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,9,0.016734695240925697,0.02155256432528891,0.43848558713521196,24,24,-0.008346122470470521,0.026427198394337624,0.017281124578198224,0.006862105581380317,0.9583333333333334,0.041666666666666664,0.0,0.0,0.025080817711396218,1.163704575142708,S000073419,CTEX,-0.008346122470470521,0.557046951328816,0.016652003574398565,0.032216593034682044,1,SIGN_SENSITIVE
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,12,-0.004531560246113592,0.022022555389997228,0.8372051543862348,24,24,-0.021155244983222715,0.005001018167285071,-0.004053878785641257,0.005639752356526238,0.8333333333333334,0.8333333333333334,0.0,0.0,0.016623684737109123,0.7548481292347979,S000073419,CTEX,-0.021155244983222715,0.218770435287178,-0.004609013979203761,0.026477821469200868,4,SIGN_SENSITIVE
